,Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,loan,score,loan_eligibility
1760,100001761,Deirdre,Paterson,Female,31,England,Blue Collar,24.Aug.15,23951.94,6482.0,540.0,239519.4
1761,200001762,Stephen,Marshall,Male,50,Scotland,Blue Collar,24.Aug.15,12610.37,7070.0,328.0,0.0
1762,200001763,Jason,Ball,Male,54,Scotland,Other,24.Aug.15,44192.29,9237.0,464.0,0.0
1763,200001764,Dylan,Paige,Male,57,Scotland,Blue Collar,24.Aug.15,76554.32,8181.0,406.0,0.0
1764,200001765,Gavin,Dyer,Male,52,Scotland,Other,24.Aug.15,37817.35,8543.0,674.0,0.0
1765,200001766,Jasmine,Dickens,Female,57,Scotland,Blue Collar,24.Aug.15,31824.47,2437.0,690.0,0.0
1766,300001767,Evan,Bell,Male,41,Wales,Blue Collar,24.Aug.15,56244.09,9483.0,629.0,0.0
1767,400001768,Sally,Dyer,Female,29,Northern Ireland,Other,24.Aug.15,32458.74,5792.0,541.0,0.0
1768,400001769,Donna,Chapman,Female,28,Northern Ireland,Other,24.Aug.15,25544.09,8210.0,462.0,0.0
1769,100001770,Steven,Morgan,Male,26,England,Other,25.Aug.15,58955.8,2823.0,542.0,589558.0
1770,100001771,Trevor,Hughes,Male,27,England,White Collar,25.Aug.15,1387.14,9192.0,608.0,27742.800000000003
1771,100001772,Abigail,Randall,Female,37,England,Other,25.Aug.15,31706.03,2116.0,637.0,634120.6
1772,100001773,Andrea,Carr,Female,47,England,White Collar,25.Aug.15,75332.4,9558.0,334.0,376662.0
1773,100001774,Victor,Gray,Male,34,England,White Collar,25.Aug.15,43670.72,9964.0,433.0,218353.6
1774,200001775,Sean,Marshall,Male,51,Scotland,Blue Collar,25.Aug.15,38865.85,1720.0,388.0,0.0
1775,200001776,Frank,Buckland,Male,52,Scotland,Blue Collar,25.Aug.15,2793.81,6423.0,427.0,0.0
1776,200001777,Theresa,Terry,Female,49,Scotland,White Collar,25.Aug.15,39552.66,5323.0,542.0,0.0
1777,200001778,Deirdre,Simpson,Female,36,Scotland,Other,25.Aug.15,33617.08,6556.0,567.0,0.0
1778,300001779,Yvonne,Brown,Female,37,Wales,White Collar,25.Aug.15,104416.12,5942.0,442.0,0.0
1779,300001780,Virginia,Rampling,Female,36,Wales,White Collar,25.Aug.15,37585.24,4435.0,696.0,0.0
1780,400001781,Irene,Chapman,Female,23,Northern Ireland,Other,25.Aug.15,82229.1,7066.0,604.0,0.0
1781,100001782,Phil,Wallace,Male,34,England,Other,26.Aug.15,27049.56,9551.0,411.0,135247.80000000002
1782,100001783,Frank,Cornish,Male,31,England,White Collar,26.Aug.15,12728.29,5215.0,386.0,63641.450000000004
1783,100001784,Oliver,Russell,Male,28,England,White Collar,26.Aug.15,82862.73,7210.0,426.0,414313.64999999997
1784,100001785,Angela,White,Female,29,England,Other,26.Aug.15,27683.73,5281.0,617.0,553674.6
1785,100001786,Jan,Hunter,Female,28,England,White Collar,26.Aug.15,142461.87,6827.0,695.0,2849237.4
1786,100001787,Charles,Ross,Male,28,England,White Collar,26.Aug.15,46762.44,6287.0,522.0,467624.4
1787,100001788,Liam,Dickens,Male,28,England,Blue Collar,26.Aug.15,34984.35,5124.0,635.0,699687.0
1788,100001789,Kylie,Glover,Female,39,England,Other,26.Aug.15,18016.11,9803.0,554.0,180161.1
1789,100001790,Heather,Hudson,Female,40,England,White Collar,26.Aug.15,61414.37,1264.0,696.0,1228287.4000000001
1790,200001791,Joshua,Paterson,Male,42,Scotland,Blue Collar,26.Aug.15,36871.21,7776.0,396.0,0.0
1791,200001792,Alexandra,Bond,Female,53,Scotland,Other,26.Aug.15,37604.23,8643.0,466.0,0.0
1792,300001793,Owen,Tucker,Male,35,Wales,White Collar,26.Aug.15,20739.01,6349.0,422.0,0.0
1793,400001794,James,Terry,Male,27,Northern Ireland,Blue Collar,26.Aug.15,6426.13,8754.0,315.0,0.0
1794,400001795,Yvonne,Wilson,Female,37,Northern Ireland,White Collar,26.Aug.15,21823.82,6310.0,513.0,0.0
1795,100001796,Boris,Terry,Male,36,England,Blue Collar,27.Aug.15,11743.7,7886.0,449.0,58718.5
1796,100001797,Dylan,Randall,Male,44,England,White Collar,27.Aug.15,2716.79,3362.0,610.0,54335.8
1797,100001798,Tim,Turner,Male,25,England,White Collar,27.Aug.15,11186.61,4412.0,630.0,223732.2
1798,100001799,Ian,Hughes,Male,39,England,White Collar,27.Aug.15,17435.1,2447.0,434.0,87175.5
1799,100001800,Keith,Abraham,Male,27,England,Blue Collar,27.Aug.15,5019.65,6321.0,453.0,25098.25
1800,100001801,John,Peake,Male,34,England,White Collar,27.Aug.15,57914.55,9752.0,542.0,579145.5
1801,100001802,Amanda,Coleman,Female,41,England,Blue Collar,27.Aug.15,43298.43,5295.0,654.0,865968.6
1802,100001803,Faith,Sutherland,Female,29,England,White Collar,27.Aug.15,21477.46,1190.0,691.0,429549.19999999995
1803,100001804,Una,Terry,Female,38,England,White Collar,27.Aug.15,42816.16,5230.0,590.0,428161.60000000003
1804,100001805,Stewart,Short,Male,33,England,Other,27.Aug.15,13701.41,5902.0,537.0,137014.1
1805,100001806,Justin,Wilson,Male,35,England,Other,27.Aug.15,111412.09,4061.0,336.0,557060.45
1806,200001807,Penelope,Parr,Female,54,Scotland,Other,27.Aug.15,17076.49,6992.0,353.0,0.0
1807,200001808,Fiona,Edmunds,Female,47,Scotland,White Collar,27.Aug.15,15352.66,8952.0,397.0,0.0
1808,200001809,Hannah,Clark,Female,54,Scotland,Other,27.Aug.15,37009.51,9856.0,483.0,0.0
1809,200001810,Jason,Campbell,Male,33,Scotland,Other,27.Aug.15,37752.35,3028.0,486.0,0.0
1810,200001811,Dan,Rutherford,Male,53,Scotland,Other,27.Aug.15,73457.73,3188.0,591.0,0.0
1811,300001812,Boris,Lambert,Male,36,Wales,White Collar,27.Aug.15,105439.61,4551.0,548.0,0.0
1812,300001813,Neil,Jones,Male,39,Wales,White Collar,27.Aug.15,32430.78,8244.0,623.0,0.0
1813,400001814,Alison,Scott,Female,32,Northern Ireland,White Collar,27.Aug.15,45259.78,8044.0,581.0,0.0
1814,400001815,Madeleine,Payne,Female,35,Northern Ireland,Blue Collar,27.Aug.15,17947.14,2443.0,488.0,0.0
1815,400001816,Emily,Alsop,Female,25,Northern Ireland,Other,27.Aug.15,29644.65,7736.0,545.0,0.0
1816,400001817,Colin,Stewart,Male,35,Northern Ireland,White Collar,27.Aug.15,26311.08,1630.0,363.0,0.0
1817,400001818,James,May,Male,33,Northern Ireland,White Collar,27.Aug.15,20111.98,4824.0,504.0,0.0
1818,100001819,Lucas,Mills,Male,38,England,Other,28.Aug.15,49610.44,7055.0,439.0,248052.2
1819,100001820,Edward,Clarkson,Male,27,England,White Collar,28.Aug.15,39495.99,4368.0,469.0,197479.94999999998
1820,100001821,Sonia,Henderson,Female,29,England,White Collar,28.Aug.15,96673.11,3170.0,511.0,966731.1
1821,100001822,Jasmine,Hamilton,Female,38,England,Other,28.Aug.15,52220.12,3058.0,682.0,1044402.4
1822,100001823,Natalie,Paige,Female,34,England,White Collar,28.Aug.15,149684.4,2073.0,677.0,2993688.0
1823,100001824,Jason,Powell,Male,35,England,Other,28.Aug.15,20770.08,8235.0,372.0,103850.40000000001
1824,100001825,Alan,Brown,Male,34,England,White Collar,28.Aug.15,25949.97,7090.0,312.0,129749.85
1825,200001826,Simon,Pullman,Male,62,Scotland,Other,28.Aug.15,76842.9,2134.0,657.0,0.0
1826,200001827,Luke,Harris,Male,47,Scotland,Blue Collar,28.Aug.15,83071.96,2672.0,517.0,0.0
1827,200001828,Jane,Burgess,Female,59,Scotland,Blue Collar,28.Aug.15,14569.22,8114.0,611.0,0.0
1828,200001829,Amy,Morrison,Female,52,Scotland,Other,28.Aug.15,49205.24,1888.0,441.0,0.0
1829,300001830,David,Slater,Male,29,Wales,White Collar,28.Aug.15,64191.88,2219.0,390.0,0.0
1830,100001831,Grace,Peake,Female,34,England,White Collar,29.Aug.15,52702.58,1955.0,545.0,527025.8
1831,100001832,Nicola,Blake,Female,36,England,Other,29.Aug.15,10057.04,6677.0,689.0,201140.80000000002
1832,100001833,Oliver,Kelly,Male,27,England,White Collar,29.Aug.15,31637.34,4344.0,375.0,158186.7
1833,100001834,Jasmine,Scott,Female,37,England,White Collar,29.Aug.15,7355.25,2221.0,516.0,73552.5
1834,100001835,Stephanie,Mackay,Female,41,England,White Collar,29.Aug.15,18745.42,3777.0,506.0,187454.19999999998
1835,200001836,Luke,Mitchell,Male,58,Scotland,Other,29.Aug.15,10783.63,5585.0,663.0,0.0
1836,200001837,Max,Springer,Male,53,Scotland,White Collar,29.Aug.15,43176.47,7172.0,683.0,0.0
1837,200001838,Dominic,May,Male,24,Scotland,Other,29.Aug.15,10369.95,1797.0,432.0,0.0
1838,300001839,Sue,MacLeod,Female,38,Wales,White Collar,29.Aug.15,23308.43,9340.0,396.0,0.0
1839,300001840,Anne,Hardacre,Female,34,Wales,White Collar,29.Aug.15,97934.55,3353.0,448.0,0.0
1840,300001841,Emily,Mills,Female,32,Wales,Blue Collar,29.Aug.15,33207.29,1432.0,381.0,0.0
1841,300001842,Heather,Graham,Female,29,Wales,White Collar,29.Aug.15,25049.02,1315.0,651.0,0.0
1842,300001843,Alan,Lambert,Male,33,Wales,Other,29.Aug.15,95833.44,5769.0,454.0,0.0
1843,300001844,Keith,Turner,Male,35,Wales,Other,29.Aug.15,78755.01,8922.0,560.0,0.0
1844,400001845,Katherine,Hamilton,Female,45,Northern Ireland,Other,29.Aug.15,88579.21,3501.0,443.0,0.0
1845,100001846,Amelia,Vance,Female,30,England,White Collar,30.Aug.15,45527.09,4003.0,573.0,455270.89999999997
1846,100001847,Una,Alsop,Female,31,England,White Collar,30.Aug.15,44576.62,8441.0,502.0,445766.2
1847,100001848,Amy,MacDonald,Female,29,England,White Collar,30.Aug.15,54174.39,1097.0,407.0,270871.95
1848,100001849,Cameron,Roberts,Male,33,England,Other,30.Aug.15,43473.64,4454.0,623.0,869472.8
1849,100001850,Angela,Peters,Female,32,England,White Collar,30.Aug.15,52248.29,8365.0,425.0,261241.45
1850,100001851,Joe,Springer,Male,30,England,White Collar,30.Aug.15,34879.77,9383.0,318.0,174398.84999999998
1851,100001852,Jonathan,Butler,Male,31,England,White Collar,30.Aug.15,58911.42,8299.0,461.0,294557.1
1852,100001853,Jason,Lewis,Male,33,England,White Collar,30.Aug.15,96422.41,9656.0,620.0,1928448.2000000002
1853,100001854,Donna,Scott,Female,30,England,White Collar,30.Aug.15,57333.77,8300.0,627.0,1146675.4
1854,300001855,Lily,Graham,Female,27,Wales,Other,30.Aug.15,40857.78,8155.0,531.0,0.0
1855,300001856,Virginia,Lambert,Female,30,Wales,White Collar,30.Aug.15,69152.93,9499.0,443.0,0.0
1856,300001857,Lisa,Mathis,Female,47,Wales,White Collar,30.Aug.15,3840.53,8721.0,316.0,0.0
1857,300001858,Charles,Vaughan,Male,57,Wales,Other,30.Aug.15,69281.64,4840.0,638.0,0.0
1858,100001859,Anna,Fisher,Female,35,England,White Collar,31.Aug.15,4750.24,7808.0,348.0,23751.199999999997
1859,100001860,Nicholas,Nash,Male,40,England,White Collar,31.Aug.15,82664.04,5837.0,482.0,413320.19999999995
1860,100001861,Julian,Mackenzie,Male,26,England,Other,31.Aug.15,57623.58,4579.0,698.0,1152471.6
1861,100001862,Colin,Mathis,Male,35,England,White Collar,31.Aug.15,19680.67,8908.0,573.0,196806.69999999998
1862,100001863,Zoe,Kerr,Female,36,England,White Collar,31.Aug.15,2566.77,6223.0,657.0,51335.4
1863,100001864,Bernadette,Allan,Female,28,England,White Collar,31.Aug.15,20894.82,2089.0,451.0,104474.1
1864,100001865,Ella,Stewart,Female,36,England,White Collar,31.Aug.15,61324.68,7958.0,563.0,613246.8
1865,200001866,Jason,Rees,Male,40,Scotland,Blue Collar,31.Aug.15,99604.38,2544.0,453.0,0.0
1866,200001867,Victor,Jackson,Male,48,Scotland,White Collar,31.Aug.15,55410.06,3194.0,621.0,0.0
1867,200001868,Alexandra,Alsop,Female,48,Scotland,Other,31.Aug.15,39884.78,2161.0,687.0,0.0
1868,200001869,Sam,Skinner,Male,59,Scotland,Other,31.Aug.15,50189.26,6878.0,514.0,0.0
1869,200001870,Carl,Young,Male,55,Scotland,Blue Collar,31.Aug.15,71796.68,4240.0,486.0,0.0
1870,200001871,Oliver,Springer,Male,46,Scotland,Other,31.Aug.15,16842.71,4660.0,700.0,0.0
1871,300001872,Alexander,Dyer,Male,23,Wales,Blue Collar,31.Aug.15,68184.25,2109.0,494.0,0.0
1872,300001873,Joanne,Rutherford,Female,26,Wales,Other,31.Aug.15,31028.36,2359.0,543.0,0.0
1873,300001874,Jason,Mathis,Male,42,Wales,White Collar,31.Aug.15,80922.09,8591.0,673.0,0.0
1874,100001875,Evan,Hardacre,Male,40,England,Blue Collar,01.Sep.15,37812.73,7137.0,334.0,189063.65000000002
1875,100001876,Sebastian,Wilson,Male,46,England,White Collar,01.Sep.15,47359.83,2259.0,362.0,236799.15000000002
1876,100001877,Ruth,Poole,Female,41,England,White Collar,01.Sep.15,24927.19,1134.0,661.0,498543.8
1877,100001878,Carol,Bond,Female,31,England,Blue Collar,01.Sep.15,38379.6,2773.0,369.0,191898.0
1878,100001879,Karen,Lawrence,Female,37,England,Blue Collar,01.Sep.15,74238.83,7344.0,446.0,371194.15
1879,100001880,Harry,Powell,Male,36,England,White Collar,01.Sep.15,14699.68,7800.0,339.0,73498.4
1880,100001881,Jane,Payne,Female,44,England,Other,01.Sep.15,52619.82,7306.0,449.0,263099.1
1881,100001882,Jonathan,Rampling,Male,19,England,White Collar,01.Sep.15,75913.85,4066.0,592.0,759138.5
1882,100001883,Adrian,Thomson,Male,25,England,White Collar,01.Sep.15,78020.29,5798.0,337.0,390101.44999999995
1883,200001884,Sally,Turner,Female,44,Scotland,Other,01.Sep.15,2799.27,8552.0,508.0,0.0
1884,300001885,Adrian,Edmunds,Male,32,Wales,White Collar,01.Sep.15,10728.12,3267.0,391.0,0.0
1885,300001886,Lisa,Watson,Female,34,Wales,White Collar,01.Sep.15,49859.68,8010.0,363.0,0.0
1886,100001887,Liam,Glover,Male,40,England,White Collar,02.Sep.15,107130.48,9881.0,611.0,2142609.6
1887,100001888,Michelle,Gibson,Female,33,England,White Collar,02.Sep.15,14301.43,1691.0,525.0,143014.3
1888,100001889,Molly,Hunter,Female,34,England,White Collar,02.Sep.15,107351.49,4247.0,602.0,2147029.8000000003
1889,200001890,Joan,North,Female,62,Scotland,Other,02.Sep.15,86610.74,5942.0,477.0,0.0
1890,200001891,Tim,Marshall,Male,47,Scotland,Blue Collar,02.Sep.15,59561.46,5578.0,457.0,0.0
1891,200001892,Stewart,Hill,Male,41,Scotland,Blue Collar,02.Sep.15,34985.76,3918.0,440.0,0.0
1892,300001893,Leah,Glover,Female,35,Wales,Blue Collar,02.Sep.15,41917.78,2026.0,693.0,0.0
1893,100001894,Jan,Lee,Female,34,England,White Collar,03.Sep.15,95423.0,5723.0,485.0,477115.0
1894,100001895,Michelle,Jackson,Female,39,England,Blue Collar,03.Sep.15,54045.93,7605.0,420.0,270229.65
1895,100001896,Colin,Wallace,Male,33,England,White Collar,03.Sep.15,24025.12,6274.0,452.0,120125.59999999999
1896,100001897,James,Wilkins,Male,36,England,White Collar,03.Sep.15,9780.79,3064.0,697.0,195615.80000000002
1897,100001898,Joseph,Bower,Male,32,England,White Collar,03.Sep.15,31681.14,5342.0,405.0,158405.7
1898,100001899,Lisa,Kerr,Female,24,England,White Collar,03.Sep.15,71148.77,6089.0,436.0,355743.85000000003
1899,200001900,Piers,Thomson,Male,50,Scotland,Other,03.Sep.15,67946.54,6438.0,675.0,0.0
1900,200001901,Owen,Watson,Male,50,Scotland,Other,03.Sep.15,6400.76,5560.0,526.0,0.0
1901,200001902,Keith,Kelly,Male,60,Scotland,Blue Collar,03.Sep.15,6961.67,3622.0,394.0,0.0
1902,200001903,Owen,Martin,Male,43,Scotland,Blue Collar,03.Sep.15,83943.55,8738.0,670.0,0.0
1903,200001904,Diane,Alsop,Female,50,Scotland,Other,03.Sep.15,48266.76,2883.0,345.0,0.0
1904,200001905,Joan,Slater,Female,59,Scotland,Other,03.Sep.15,99970.31,1039.0,456.0,0.0
1905,400001906,Alison,MacLeod,Female,28,Northern Ireland,Other,03.Sep.15,31153.14,5059.0,329.0,0.0
1906,100001907,Sean,Taylor,Male,43,England,White Collar,04.Sep.15,6525.63,4844.0,548.0,65256.3
1907,100001908,Simon,Marshall,Male,33,England,White Collar,04.Sep.15,682.97,2901.0,614.0,13659.400000000001
1908,100001909,Nicola,May,Female,36,England,White Collar,04.Sep.15,23749.79,8135.0,428.0,118748.95000000001
1909,100001910,Jane,Kerr,Female,38,England,White Collar,04.Sep.15,31921.61,5407.0,362.0,159608.05
1910,200001911,Carolyn,Ogden,Female,55,Scotland,Other,04.Sep.15,68864.13,9593.0,649.0,0.0
1911,200001912,Diana,Lyman,Female,49,Scotland,Other,04.Sep.15,31505.8,1818.0,447.0,0.0
1912,300001913,Andrea,Wright,Female,33,Wales,White Collar,04.Sep.15,22274.84,9466.0,557.0,0.0
1913,100001914,Adam,James,Male,23,England,White Collar,05.Sep.15,38866.87,5003.0,318.0,194334.35
1914,100001915,Wanda,Cornish,Female,24,England,Other,05.Sep.15,3140.85,5483.0,344.0,15704.25
1915,100001916,Michael,Cornish,Male,37,England,White Collar,05.Sep.15,33744.12,6753.0,304.0,168720.6
1916,100001917,Piers,Fraser,Male,22,England,Blue Collar,05.Sep.15,36867.33,9933.0,605.0,737346.6000000001
1917,100001918,Edward,Kelly,Male,32,England,White Collar,05.Sep.15,19407.16,5646.0,658.0,388143.2
1918,100001919,Yvonne,Martin,Female,29,England,White Collar,05.Sep.15,40307.9,3833.0,624.0,806158.0
1919,100001920,Keith,Churchill,Male,39,England,Blue Collar,05.Sep.15,77764.13,6545.0,594.0,777641.3
1920,100001921,Donna,Marshall,Female,31,England,White Collar,05.Sep.15,16392.78,7447.0,532.0,163927.8
1921,100001922,Richard,Hughes,Male,33,England,Blue Collar,05.Sep.15,50905.81,9362.0,414.0,254529.05
1922,100001923,Carolyn,Johnston,Female,44,England,White Collar,05.Sep.15,1607.63,2909.0,614.0,32152.600000000002
1923,200001924,Lillian,Walker,Female,57,Scotland,Other,05.Sep.15,20516.92,6943.0,468.0,0.0
1924,300001925,Tracey,Mills,Female,31,Wales,Other,05.Sep.15,7541.33,5007.0,306.0,0.0
1925,300001926,Steven,Bond,Male,41,Wales,White Collar,05.Sep.15,27629.86,4413.0,651.0,0.0
1926,400001927,Emily,Burgess,Female,32,Northern Ireland,Other,05.Sep.15,48145.5,4865.0,650.0,0.0
1927,100001928,Chloe,Mathis,Female,35,England,White Collar,06.Sep.15,45139.58,8849.0,699.0,902791.6000000001
1928,100001929,Wendy,Robertson,Female,37,England,White Collar,06.Sep.15,47072.67,3072.0,369.0,235363.34999999998
1929,100001930,Brian,Baker,Male,38,England,White Collar,06.Sep.15,21765.28,8834.0,326.0,108826.4
1930,100001931,Jasmine,Kerr,Female,21,England,White Collar,06.Sep.15,25489.13,7231.0,531.0,254891.30000000002
1931,100001932,Phil,Roberts,Male,37,England,Other,06.Sep.15,32063.76,6001.0,433.0,160318.8
1932,100001933,Alan,Anderson,Male,33,England,White Collar,06.Sep.15,19294.37,5934.0,595.0,192943.69999999998
1933,200001934,Peter,Bailey,Male,61,Scotland,Blue Collar,06.Sep.15,56809.26,7871.0,564.0,0.0
1934,200001935,Sebastian,Johnston,Male,52,Scotland,Other,06.Sep.15,75743.08,6151.0,383.0,0.0
1935,200001936,Olivia,Payne,Female,49,Scotland,White Collar,06.Sep.15,2994.25,2830.0,432.0,0.0
1936,200001937,Ian,Hemmings,Male,34,Scotland,Other,06.Sep.15,68600.9,1838.0,665.0,0.0
1937,200001938,Wendy,Bailey,Female,42,Scotland,Other,06.Sep.15,38905.96,8721.0,528.0,0.0
1938,400001939,Richard,Dowd,Male,21,Northern Ireland,White Collar,06.Sep.15,10248.59,7882.0,371.0,0.0
1939,100001940,Simon,Parsons,Male,31,England,White Collar,07.Sep.15,17395.93,4764.0,432.0,86979.65
1940,100001941,Katherine,Wilson,Female,41,England,White Collar,07.Sep.15,60069.88,4750.0,312.0,300349.39999999997
1941,100001942,Joseph,Payne,Male,50,England,White Collar,07.Sep.15,2470.52,2405.0,349.0,12352.6
1942,100001943,Jonathan,Brown,Male,36,England,White Collar,07.Sep.15,8335.97,5463.0,381.0,41679.85
1943,100001944,Sally,Greene,Female,23,England,White Collar,07.Sep.15,17247.7,4342.0,309.0,86238.5
1944,100001945,David,McLean,Male,41,England,Blue Collar,07.Sep.15,89366.53,2547.0,353.0,446832.65
1945,100001946,Ian,Glover,Male,40,England,Blue Collar,07.Sep.15,5106.86,7640.0,433.0,25534.3
1946,100001947,Carolyn,Tucker,Female,37,England,White Collar,07.Sep.15,42737.83,2297.0,546.0,427378.30000000005
1947,100001948,Liam,Hughes,Male,31,England,White Collar,07.Sep.15,70156.16,4534.0,534.0,701561.6000000001
1948,100001949,Trevor,May,Male,29,England,White Collar,07.Sep.15,38139.7,1257.0,606.0,762794.0
1949,200001950,Boris,McDonald,Male,37,Scotland,Blue Collar,07.Sep.15,18231.4,6032.0,635.0,0.0
1950,200001951,Alexander,Springer,Male,54,Scotland,Blue Collar,07.Sep.15,11561.43,8457.0,519.0,0.0
1951,300001952,Jasmine,Coleman,Female,33,Wales,White Collar,07.Sep.15,32106.88,3390.0,346.0,0.0
1952,300001953,Vanessa,Springer,Female,43,Wales,White Collar,07.Sep.15,78469.73,2672.0,476.0,0.0
1953,300001954,Gabrielle,Kerr,Female,35,Wales,White Collar,07.Sep.15,44438.94,1523.0,605.0,0.0
1954,300001955,Sarah,Scott,Female,41,Wales,Blue Collar,07.Sep.15,30822.55,6829.0,636.0,0.0
1955,300001956,Kylie,Sharp,Female,24,Wales,White Collar,07.Sep.15,55926.46,9282.0,488.0,0.0
1956,400001957,Simon,Lee,Male,33,Northern Ireland,Other,07.Sep.15,28681.8,8696.0,316.0,0.0
1957,100001958,Heather,Slater,Female,41,England,Blue Collar,08.Sep.15,105902.66,9127.0,393.0,529513.3
1958,100001959,Max,Reid,Male,39,England,Other,08.Sep.15,20388.38,5224.0,433.0,101941.90000000001
1959,100001960,Olivia,Harris,Female,31,England,White Collar,08.Sep.15,130717.22,5607.0,632.0,2614344.4
1960,100001961,Justin,Langdon,Male,34,England,Other,08.Sep.15,7842.61,9639.0,538.0,78426.09999999999
1961,100001962,Justin,Paige,Male,48,England,White Collar,08.Sep.15,81684.68,9518.0,573.0,816846.7999999999
1962,200001963,Joshua,Smith,Male,53,Scotland,Other,08.Sep.15,11375.64,3091.0,391.0,0.0
1963,200001964,Nathan,Stewart,Male,42,Scotland,Blue Collar,08.Sep.15,43767.15,8718.0,390.0,0.0
1964,100001965,Joseph,Sharp,Male,37,England,White Collar,09.Sep.15,59940.45,4270.0,601.0,1198809.0
1965,100001966,Charles,Rampling,Male,37,England,Blue Collar,09.Sep.15,22841.56,5495.0,575.0,228415.6
1966,100001967,Eric,Cameron,Male,31,England,Blue Collar,09.Sep.15,24958.04,9324.0,626.0,499160.80000000005
1967,100001968,Jack,Grant,Male,38,England,White Collar,09.Sep.15,62279.7,6732.0,467.0,311398.5
1968,100001969,Sebastian,Lyman,Male,35,England,White Collar,09.Sep.15,33838.37,3826.0,516.0,338383.7
1969,100001970,Joshua,Lewis,Male,34,England,Blue Collar,09.Sep.15,36464.31,4370.0,682.0,729286.2
1970,100001971,Brandon,Duncan,Male,36,England,White Collar,09.Sep.15,46758.9,4056.0,461.0,233794.5
1971,100001972,Amelia,Quinn,Female,39,England,White Collar,09.Sep.15,76736.41,2565.0,461.0,383682.05000000005
1972,100001973,Nathan,Ince,Male,41,England,White Collar,09.Sep.15,24924.42,2418.0,610.0,498488.39999999997
1973,200001974,Sarah,Hardacre,Female,56,Scotland,Other,09.Sep.15,14418.78,3860.0,465.0,0.0
1974,200001975,Jack,Kerr,Male,43,Scotland,Blue Collar,09.Sep.15,10301.71,6989.0,425.0,0.0
1975,200001976,Isaac,Coleman,Male,45,Scotland,Other,09.Sep.15,3927.15,8654.0,305.0,0.0
1976,200001977,Ryan,Dyer,Male,54,Scotland,Other,09.Sep.15,15269.36,6777.0,570.0,0.0
1977,300001978,Adrian,Ince,Male,28,Wales,White Collar,09.Sep.15,94767.31,5385.0,651.0,0.0
1978,300001979,Brandon,Dyer,Male,33,Wales,Blue Collar,09.Sep.15,121683.14,4441.0,650.0,0.0
1979,400001980,Harry,Hudson,Male,29,Northern Ireland,Blue Collar,09.Sep.15,33615.06,1652.0,585.0,0.0
1980,400001981,Wendy,Watson,Female,39,Northern Ireland,White Collar,09.Sep.15,76608.6,6327.0,675.0,0.0
1981,100001982,Simon,Sharp,Male,26,England,Blue Collar,10.Sep.15,15031.01,4851.0,572.0,150310.1
1982,100001983,Alan,Gibson,Male,26,England,White Collar,10.Sep.15,91847.1,4628.0,631.0,1836942.0
1983,100001984,Michelle,Sharp,Female,39,England,White Collar,10.Sep.15,4157.79,8155.0,484.0,20788.95
1984,100001985,Alan,Duncan,Male,34,England,White Collar,10.Sep.15,7149.43,7260.0,401.0,35747.15
1985,100001986,Ian,Terry,Male,41,England,White Collar,10.Sep.15,1423.98,4325.0,407.0,7119.9
1986,100001987,Andrew,Skinner,Male,27,England,Other,10.Sep.15,10223.59,7187.0,524.0,102235.9
1987,100001988,Molly,White,Female,35,England,White Collar,10.Sep.15,46370.97,3475.0,499.0,231854.85
1988,200001989,Hannah,Henderson,Female,48,Scotland,Other,10.Sep.15,40137.73,3187.0,644.0,0.0
1989,200001990,Evan,Kerr,Male,51,Scotland,Blue Collar,10.Sep.15,27770.8,2253.0,679.0,0.0
1990,200001991,Bernadette,Alsop,Female,45,Scotland,White Collar,10.Sep.15,42756.92,7015.0,697.0,0.0
1991,200001992,Jonathan,Pullman,Male,60,Scotland,Other,10.Sep.15,58058.81,8230.0,608.0,0.0
1992,200001993,Brian,Butler,Male,63,Scotland,Other,10.Sep.15,53004.65,8158.0,348.0,0.0
1993,200001994,Steven,Brown,Male,45,Scotland,Other,10.Sep.15,10473.26,9501.0,396.0,0.0
1994,200001995,Phil,Peters,Male,45,Scotland,Blue Collar,10.Sep.15,111961.53,4992.0,331.0,0.0
1995,300001996,Owen,Ball,Male,41,Wales,White Collar,10.Sep.15,4657.16,1014.0,674.0,0.0
1996,100001997,Ruth,Marshall,Female,42,England,White Collar,11.Sep.15,73121.32,2813.0,532.0,731213.2000000001
1997,100001998,Amelia,Howard,Female,30,England,White Collar,11.Sep.15,1839.84,5605.0,698.0,36796.799999999996
1998,100001999,Ian,Graham,Male,26,England,White Collar,11.Sep.15,80850.12,4157.0,507.0,808501.2
1999,100002000,Edward,May,Male,39,England,White Collar,11.Sep.15,30475.64,3224.0,431.0,152378.2
2000,100002001,Bernadette,Ince,Female,43,England,White Collar,11.Sep.15,57739.46,4528.0,632.0,1154789.2
2001,100002002,Jan,Blake,Female,30,England,White Collar,11.Sep.15,12356.64,4135.0,524.0,123566.4
2002,100002003,Ruth,Kerr,Female,40,England,White Collar,11.Sep.15,50283.03,3098.0,367.0,251415.15
2003,100002004,Maria,Rutherford,Female,28,England,White Collar,11.Sep.15,39275.12,5731.0,308.0,196375.6
2004,100002005,Deirdre,Nash,Female,49,England,White Collar,11.Sep.15,1602.81,9857.0,420.0,8014.049999999999
2005,100002006,Keith,Wilson,Male,27,England,Other,11.Sep.15,36303.3,4474.0,547.0,363033.0
